bis_id,stn_nm,lon,lat
4376801,내덕시영아파트,127.47705,36.66008
4368621,새동네,127.47615,36.66198
4368641,중앙여자중학교,127.47757,36.66275
4368651,충북상업정보고등학교,127.47927,36.66273
4375831,신라타운,127.48147,36.66312
4368661,율량통일아파트,127.48312,36.66457
4374291,율량대창아파트,127.48145,36.66643
4368671,신동아아파트,127.47888,36.66607
4370221,사천대창아파트,127.47632,36.66462
4368691,사천동아아파트,127.4746,36.66365
4368701,사천덕성그린아파트,127.47218,36.66373
4368711,새터초등학교,127.47045,36.66652
4370231,곰두리체육관,127.4651,36.66995
4370481,정하종점,127.46385,36.67178
4368801,삼정아파트.주중초등학교,127.49011,36.6716
4369331,럭키아파트,127.4936,36.67092
4359681,방죽말,127.45822,36.62032
4374121,KBS,127.45546,36.61967
4367651,서남교회,127.45085,36.61873
4367681,모태안여성병원,127.44522,36.61656
4367671,홈플러스,127.44326,36.61537
4367661,모태안여성병원,127.44427,36.61597
4367691,죽림동,127.43982,36.61228
4374151,가경노인복지관,127.4374,36.61137
4368821,호암마을입구,127.42043,36.60813
4368841,구암,127.40964,36.60294
4368851,구암,127.4052,36.59797
4368861,청주성신학교.신전동,127.40212,36.59678
4368871,상발리,127.40032,36.59399
4368881,고래기마을,127.39783,36.5905
4302301,청신운수,127.39385,36.58743
4368891,진다리,127.39117,36.58584
4368901,재너머,127.3875,36.58553
4368911,연정리,127.38457,36.58435
4368921,연정1리,127.38153,36.58389
4368931,궁현(큰골),127.37716,36.58418
4368941,궁현1리,127.37524,36.58471
4368951,궁현2리(방아다리),127.36921,36.58374
4368961,궁현2리(연꽃마을),127.36533,36.58557
4368971,태성리요곡마을,127.35999,36.58703
4369001,태성리,127.35497,36.58579
4369011,태성보건진료소,127.34992,36.58652
4389581,태성리,127.35635,36.58683
4369021,태성교회,127.34517,36.58692
4369031,태성2리,127.34188,36.5864
4369041,사곡2리,127.33787,36.58498
4369051,사곡,127.3335,36.5848
4369061,사곡1리,127.33095,36.58355
4369341,사곡리,127.32828,36.58115
4387801,사곡1리,127.3303,36.58273
4366091,동평3리,127.31855,36.58653
4388991,사곡리,127.32837,36.5811
4381641,사곡1리,127.33037,36.58267
4369071,사곡1리,127.33105,36.5835
4369081,사곡1리,127.33353,36.5847
4369091,사곡2리,127.33788,36.58488
4369101,태성2리,127.34197,36.58632
4369111,태성교회,127.34517,36.5868
4369121,태성보건진료소,127.3499,36.58642
4369571,태성리,127.35506,36.58573
4369141,태성리요곡마을,127.36003,36.58692
4389591,태성리요곡마을,127.35603,36.5866
4369151,궁현2리(연꽃마을),127.36528,36.58547
4369161,궁현리,127.36917,36.58361
4369171,궁현1리,127.37515,36.58462
4369181,궁현(큰골),127.37684,36.58414
4369191,연정1리,127.3814,36.58381
4370071,연정리,127.38465,36.58424
4369201,재너머,127.38763,36.58547
4369211,청신운수,127.39362,36.5871
4369221,고래기마을,127.39798,36.59045
4369231,상발리,127.40046,36.59393
4369241,청주성신학교.신전동,127.40227,36.59669
4389601,구암,127.40504,36.59779
4369271,구암,127.40972,36.60283
4369291,호암마을입구,127.42054,36.60799
4369301,럭키아파트,127.49284,36.67124
4369311,삼정아파트.주중초등학교,127.49039,36.67172
4381611,동평3리,127.31838,36.5866
4301011,정상마을종점,127.46896,36.68455
4369351,정상마을종점,127.47335,36.6855
4369361,충북학생교육문화원,127.48028,36.68195
4302421,진다리,127.39127,36.58568
4377291,오동2구,127.47338,36.68555
4302281,비룡2리,127.37777,36.56122
4302291,비룡리,127.3795,36.56018
4367471,갈원1리,127.39377,36.56893
4389011,구암,127.40527,36.59757
4369391,세영첼시빌,127.50948,36.63302
4374741,장자마을5단지아파트,127.50696,36.63174
4390891,제1금탑교,127.49713,36.62497
4369421,탑연리,127.35848,36.62301
4369431,강내면행정복지센터,127.35834,36.62126
4369451,월탄1리,127.35181,36.60935
4369481,한국교원대정문,127.35805,36.6083
4369491,한국교원대정문,127.3535,36.60692
4369501,월탄1리,127.35195,36.60983
4369511,한국교원대후문,127.35559,36.61746
4369521,강내면행정복지센터,127.35857,36.62067
4369531,장자마을5단지아파트,127.50677,36.63117
4369541,장자마을현대아파트,127.50912,36.63277
4369461,한국교원대학교,127.354,36.606
4369551,강내초등학교,127.35736,36.59807
4369561,태성리진등고개,127.35448,36.59308
4389631,태성리,127.35615,36.58704
4369591,태성리진등고개,127.35462,36.59307
4369601,강내초등학교,127.3575,36.59809
4369471,한국교원대학교,127.35798,36.60837
4381931,비룡2리,127.37628,36.56097
4369631,저산1리,127.35318,36.56432
4369641,산단리,127.35352,36.57895
4369651,산단,127.35487,36.58258
4369731,삼화전기,127.44243,36.63772
4369741,금호어울림아파트,127.4376,36.64149
4369761,솔밭공원.청소년수련관,127.43336,36.64452
4369771,현대백화점,127.42799,36.64557
4369791,현대자동차서비스,127.42116,36.64638
4369801,지동1구,127.41524,36.64671
4369811,지서,127.41037,36.647
4369821,지동2구,127.40213,36.64635
4369831,마래마을,127.39836,36.64586
4369841,서촌동,127.3954,36.64582
4372491,청주역,127.39393,36.64652
4369861,정봉동,127.38983,36.64283
4303461,학천과선교,127.38842,36.64035
4369871,학천리,127.38573,36.6347
4369881,석소,127.38022,36.62832
4302941,흥덕구청,127.3726,36.6276
4368271,충청대학교,127.36965,36.62458
4369441,한빛아파트,127.35537,36.61768
4303681,한국교원대학교입구,127.35413,36.6067
4303381,탑연리,127.35856,36.62196
4369901,충청대학교,127.36987,36.6246
4302951,흥덕구청,127.37433,36.62818
4369921,석소,127.38027,36.62822
4301981,더빈컨벤션,127.38533,36.63252
4369931,학천리,127.38593,36.63485
4369941,정봉동,127.38995,36.64258
4369951,청주역,127.3938,36.6464
4369961,서촌동,127.39535,36.64572
4303451,학천과선교,127.3882,36.63975
4369971,마래마을,127.39853,36.64567
4369981,지동2구,127.40206,36.64614
4369991,지서,127.41017,36.64682
4370001,지동1구,127.41508,36.64655
4370021,지웰시티아파트,127.42378,36.64602
4370031,현대백화점,127.42867,36.64511
4378051,금호어울림아파트,127.43736,36.6415
4377921,삼화전기,127.44228,36.63763
4368131,만수리,127.33393,36.63027
4368141,만수리,127.33513,36.63248
4370261,쌍청리,127.34075,36.63624
4370601,쌍청삼거리,127.34067,36.6362
4370271,쌍청교,127.34684,36.63988
4370281,쌍청1,127.34702,36.64441
4371451,호계리,127.34527,36.65263
4389061,호계리종점,127.34815,36.65742
4381311,호계리종점,127.34622,36.65447
4371421,환희교회,127.33943,36.65293
4370411,상정2구(고노리),127.3354,36.64955
4370311,장자골,127.33272,36.64673
4370321,상정1리,127.326,36.64448
4385841,상정1교,127.32265,36.6449
4370341,상정1리(여촌말),127.31968,36.64792
4381501,공북리마을회관,127.3137,36.64525
4381341,공북1리,127.3134,36.64502
4370361,공북리마을회관,127.31764,36.64832
4370371,상정1리(여촌말),127.31965,36.64785
4385831,상정1교,127.32255,36.64475
4370391,상정1리,127.32602,36.64432
4370401,장자골,127.33282,36.64662
4370301,상정2구(고노리),127.33553,36.64955
4370291,환희교회,127.33953,36.65287
4370431,호계리,127.34512,36.6527
4370441,쌍청1,127.34687,36.64439
4370451,쌍청교,127.34648,36.63968
4370461,쌍청리,127.34033,36.63618
4371201,만수리(한전앞),127.34058,36.63632
4368161,만수리,127.33495,36.6327
4300511,오송고등학교,127.32531,36.62954
4300521,연제리,127.32412,36.6259
4368461,봉산3리,127.30983,36.6049
4368391,서평리,127.3099,36.60482
4381561,오송고등학교,127.32552,36.62947
4301971,충북대오송바이오캠퍼스,127.32633,36.63675
4377971,분평아파트단지종점,127.49243,36.61372
4378141,서촌동,127.39607,36.6492
4371351,신촌,127.39137,36.65253
4371361,양성소,127.38677,36.65581
4376871,옥산교,127.38534,36.65697
4371371,옥산교차로,127.38087,36.66037
4371391,가락3리,127.37281,36.66607
4371401,옥산한울2차아파트,127.3706,36.66574
4371091,오산11리,127.36898,36.66113
4371101,금정2차아파트,127.36801,36.65945
4371111,아트빌아파트,127.36829,36.6565
4371411,아트빌아파트,127.36847,36.65642
4370691,금정2차아파트,127.36811,36.65926
4371841,오산11리,127.36882,36.66078
4371271,옥산한울2차아파트,127.37073,36.66565
4371281,옥산,127.37247,36.66603
4371291,옥산새마을금고,127.37484,36.66496
4371301,옥산면행정복지센터,127.37598,36.66348
4301831,복지회관입구,127.37705,36.66278
4371311,옥산교차로,127.38088,36.66018
4371321,옥산교,127.3852,36.65692
4371331,양성소,127.38669,36.65575
4371341,신촌,127.39115,36.65218
4360621,서촌동,127.39602,36.64935
4377221,분평아파트단지종점,127.4942,36.61435
4358131,사직사거리.시립미술관,127.4795,36.63612
4367071,옥산우체국,127.37477,36.6631
4367081,대신아파트,127.37295,36.66271
4371121,덕촌1리,127.367,36.65446
4371131,덕촌2구,127.3641,36.65278
4371151,신촌리(끝새말),127.35997,36.65063
4371161,신촌리3반,127.35902,36.65013
4371171,신촌리,127.35692,36.64912
4371181,쌍청2리,127.35377,36.6477
4371191,쌍청삼거리,127.35048,36.64275
4381521,상정2리(아랫말),127.33718,36.6514
4381511,상정2리(윗말),127.33359,36.64782
4370351,상정2리,127.31761,36.64844
4387821,상정2리(윗말),127.3337,36.64777
4381321,상정2리(아랫말),127.33705,36.6511
4371431,쌍청교,127.34685,36.63968
4370621,신촌.들판,127.35385,36.64762
4370631,신촌리2반(큰새말),127.35697,36.64902
4370641,신촌리2반,127.35907,36.65005
4370671,덕촌2구,127.36417,36.6527
4363091,대신아파트,127.3726,36.66253
4363121,옥산우체국,127.3748,36.66298
4388341,호죽2리종점,127.3791,36.70697
4371471,호죽리,127.37233,36.70715
4371481,도람말,127.36622,36.71063
4371501,호죽리.도담말,127.36394,36.7083
4371511,호죽1리,127.36387,36.70625
4371521,호죽리,127.36378,36.70437
4371531,호죽1리,127.36278,36.70012
4371541,호죽1,127.36245,36.69748
4371551,몽단리,127.36585,36.68525
4371561,오산2리,127.37082,36.67682
4371571,옥산중학교,127.37146,36.66994
4371581,한울아파트,127.37005,36.66665
4388211,환희종점,127.34195,36.65953
4380391,환희1리,127.34887,36.661
4371801,신촌리,127.3547,36.6549
4371811,덕촌2리,127.36182,36.6591
4371821,덕촌,127.36523,36.65935
4371831,오산11리,127.3686,36.66107
4371591,옥산2리,127.3701,36.66675
4371901,오산2리,127.37093,36.67677
4388261,몽단리,127.36555,36.68453
4380321,금계리,127.34998,36.68922
4371981,금계보건진료소,127.34622,36.69123
4301901,금계사정로,127.34467,36.69682
4371921,수락리,127.34645,36.70145
4371931,수락리,127.34666,36.7072
4371941,수락리,127.34637,36.70155
4371911,금계사정리,127.3445,36.69677
4388271,금계보건진료소,127.34615,36.69117
4303371,금계리,127.35,36.68902
4371771,장동(금성),127.33198,36.68895
4371781,장동(곡수),127.32825,36.69195
4371791,장동종점,127.31957,36.6948
4371701,장동(곡수),127.32815,36.69188
4371711,장동(금성),127.33182,36.68892
4371951,하동림.원두골,127.33693,36.68483
4371721,환희2리,127.3616,36.67395
4371961,수락리,127.34681,36.70715
4371971,성재2리(덕수),127.33953,36.71706
4388321,몽단리,127.36547,36.68445
4375121,롯데쇼핑몰.지웰시티,127.4226,36.64397
4372521,SK하이닉스제2공장,127.42322,36.64958
4372531,향정동,127.42572,36.65175
4377831,외북동,127.4341,36.65362
4378071,SK하이닉스.LG화학,127.43527,36.65162
4377901,솔밭공원,127.43522,36.6455
4371991,국제공항입구,127.47934,36.70729
4372891,외하동,127.47702,36.71188
4372001,팔결,127.47355,36.71867
4373651,농업기술원(가곡리),127.47093,36.72517
4372011,괴정리,127.46708,36.73028
4372021,오창중학교.오창고등학교,127.46325,36.73527
4328081,오창종점,127.45652,36.7408
4370891,오창읍행정복지센터,127.45493,36.74153
4365981,목령산체육공원,127.44479,36.73891
4366041,양지리,127.44389,36.73583
4368191,창리초등학교,127.44915,36.73737
4368721,모아미래도.대성베르힐아파트,127.45335,36.73588
4373191,부영사랑으로,127.45093,36.73393
4384581,에코프로BM.오창지구대,127.45,36.73145
4390901,에코프로BM.오창지구대,127.45022,36.73163
4391301,부영사랑으로.대성베르힐아파트,127.45122,36.73368
4392051,모아미래도.와이드시티,127.45333,36.73688
4367151,창리초등학교,127.4487,36.73737
4377791,양지리,127.44428,36.73557
4366001,목령산체육공원,127.44491,36.7388
4372721,오창읍행정복지센터,127.45495,36.74137
4388591,오창종점,127.45647,36.74065
4372441,오창중학교.오창고등학교,127.46355,36.73468
4372451,괴정리,127.4677,36.72922
4372461,농업기술원(가곡리),127.47088,36.72503
4372471,팔결,127.47345,36.71842
4372481,외하동,127.477,36.71172
4366411,국제공항입구,127.47911,36.70723
4372541,솔밭공원,127.43535,36.6456
4378331,SK하이닉스.LG화학,127.4354,36.65252
4377541,외북동,127.43458,36.65375
4372551,향정동,127.42587,36.65193
4372561,SK하이닉스제2공장,127.42307,36.65012
4373181,롯데쇼핑몰,127.42252,36.64452
4372971,화계종점,127.44407,36.66032
4372581,왕암,127.4435,36.65515
4379821,부영아파트.대원아파트,127.45088,36.73799
4372591,왕암,127.44363,36.65513
4372601,화계,127.44663,36.65662
4378411,화계종점,127.44417,36.66038
4301851,오동육교,127.47735,36.69228
4380881,탑리,127.45142,36.70488
4374001,농소,127.44107,36.7066
4301141,각리공원,127.43281,36.7101
4370801,중앙하이츠빌정문,127.42685,36.7096
4370811,중앙하이츠빌후문,127.42533,36.70808
4370821,대원칸타빌,127.4222,36.70693
4370831,한라비발디정문,127.42,36.70753
4370841,한라비발디후문,127.41808,36.70885
4370931,한라비발디,127.4172,36.71038
4370851,오창호수공원,127.42312,36.71543
4381201,양청리.양청초.중학교,127.42673,36.71722
4381191,오창홈플러스,127.42888,36.71343
4371231,양청지하보도,127.42958,36.71447
4371241,충북테크노파크,127.42883,36.72053
4380911,장미공원,127.42928,36.72349
4372771,양청고등학교종점,127.43615,36.72468
4388031,양청고등학교종점,127.43597,36.72483
4380901,한국생명공학연구원,127.4333,36.72345
4380951,한국생명공학연구원,127.43349,36.7235
4380941,장미공원,127.42935,36.72378
4371251,충북테크노파크,127.42881,36.71941
4370911,양청지하보도,127.42947,36.7144
4379931,오창홈플러스,127.42887,36.71358
4381111,양청리.양청초.중학교,127.4267,36.71733
4371261,오창호수공원,127.42332,36.71587
4373961,구룡리,127.41837,36.71124
4370941,쌍용스윗닷홈예가아파트,127.41815,36.70867
4370951,대우이안아파트,127.41993,36.70733
4370961,각리초등학교후문,127.42285,36.70688
4370971,코아루아파트후문,127.42547,36.70805
4370981,우림필유1차아파트,127.42687,36.7091
4300001,각리공원,127.4326,36.70996
4300011,롯데캐슬더하이스트아파트,127.43403,36.70902
4373981,농소,127.44158,36.7064
4380651,탑리,127.44963,36.70507
4362151,오동동,127.4768,36.6927
4381151,송대리,127.45013,36.72959
4372731,네패스,127.44544,36.72382
4380181,녹십자,127.44405,36.72206
4372761,유한양행,127.43778,36.7139
4300031,롯데캐슬더하이스트아파트후문,127.43683,36.71273
4300021,롯데캐슬더하이스트아파트후문,127.43583,36.7114
4372701,유한양행,127.43842,36.7145
4372711,송대리,127.44427,36.7219
4388471,송대리,127.44567,36.72371
4373551,송대리,127.44785,36.72648
4388601,오창중학교.오창고등학교,127.46283,36.73567
4372901,입상리1구,127.4856,36.72147
4372921,화상2리,127.48338,36.72833
4372931,북이면화상리,127.50317,36.74713
4391331,화상리.번답,127.50327,36.7472
4372951,화하2리,127.4833,36.7284
4372961,입상1리,127.48573,36.72192
4372031,장대리,127.45535,36.74365
4372041,복현3리,127.4524,36.74793
4373000,신리,127.42047,36.75985
4373020,안기,127.41362,36.77265
4347100,계산리(산직),127.4114,36.78013
4388420,계산리,127.40753,36.78093
4347040,계산리(산직),127.41127,36.78005
4373040,안기,127.41355,36.77252
4347070,신리,127.42033,36.75978
4372421,복현3리,127.45227,36.74795
4372431,복현리,127.4552,36.74362
4375691,효성아파트,127.42237,36.64153
4363151,형제빌라,127.37726,36.66346
4301241,가락1리입구,127.38495,36.66859
4391885,코오롱하늘채아파트,127.38187,36.67047
4370721,가락1리,127.38856,36.66997
4301261,소로초등학교,127.39007,36.67097
4301391,리버파크자이아파트,127.38953,36.67561
4301381,베틀어린이공원,127.3909,36.67827
4370731,국사2(봉점),127.39823,36.67815
4370741,소로1리(벌터),127.40417,36.6817
4373091,소로2리(서번),127.40902,36.68568
4373101,LG화학,127.4123,36.69518
4373111,스템코,127.4086,36.6994
4373121,심텍,127.40982,36.70407
4372671,엔지온,127.4219,36.69968
4372681,각리초등학교,127.42685,36.7059
4372691,우림필유1차아파트,127.43017,36.70923
4372611,우림필유1차아파트,127.43005,36.70938
4372621,각리초등학교,127.42673,36.70592
4373131,ADO(에이디오),127.4218,36.69973
4373141,린텍코리아,127.41075,36.70393
4373151,스템코,127.40842,36.6988
4373161,환경사업소,127.4129,36.69457
4374221,오창산업단지입구,127.41537,36.69162
4381091,남촌리,127.41255,36.68902
4371021,소로2리(서번),127.4086,36.68547
4371031,소로1리(벌터),127.40357,36.68143
4371041,국사2(봉점),127.39787,36.6781
4301401,베틀어린이공원,127.39092,36.67837
4301371,리버파크자이아파트,127.38939,36.67562
4301251,소로초등학교,127.38991,36.67108
4371051,가락1리,127.38848,36.67009
4371061,화인아파트,127.38453,36.66738
4366971,형제빌라,127.37695,36.66348
4373201,양지리,127.44525,36.74035
4373211,양지리(산수동),127.43412,36.74175
4373221,화덕,127.42717,36.74097
4373251,질푼이,127.40593,36.72932
4373261,용두리,127.39002,36.72963
4373271,가좌2리,127.37833,36.73402
4373281,가좌1리,127.37167,36.73342
4373301,가좌1리,127.36689,36.73425
4373311,성재(가좌3리),127.35728,36.73665
4373321,장재울,127.35188,36.73813
4373330,송정2리,127.33328,36.73648
4373340,송정2리(복다회리),127.3297,36.73713
4389140,송정1리(와촌),127.32592,36.73807
4373350,송정2리,127.32101,36.7398
4373360,송정2리,127.32183,36.7391
4373370,송정1리(와촌),127.3259,36.73788
4389150,송정2리(복다회리),127.32764,36.73754
4373380,송정2리,127.33326,36.73636
4373391,두릉,127.34881,36.73935
4373401,장재울,127.35166,36.73793
4373411,성재,127.35698,36.73662
4373421,가좌1리,127.3667,36.73425
4373441,가좌1리,127.37313,36.73377
4373451,가좌2리,127.37955,36.73247
4373461,용두리,127.39097,36.72965
4373471,질푼이,127.40602,36.72922
4373481,일신로지스틱스,127.41027,36.73085
4373491,성산1리,127.42028,36.73603
4373501,화덕,127.42753,36.74097
4373511,양지리(산수동),127.43418,36.74165
4373521,양지리,127.4453,36.74025
4373641,입상2리,127.49435,36.73037
4373561,입동리,127.50458,36.73228
4373571,신안리,127.52,36.7239
4373581,내수2리,127.52583,36.721
4373601,내수2리,127.52595,36.72103
4380631,내수리,127.52503,36.72181
4373611,신안리,127.52022,36.72405
4373621,입동리,127.50463,36.7324
4373541,입상2리,127.49442,36.73048
4373661,가곡(동촌),127.46202,36.72225
4373671,가곡,127.46065,36.71965
4373711,탑리,127.4513,36.70927
4373781,지게바위,127.448,36.69852
4373721,탑리,127.4515,36.70932
4373741,석우리,127.45807,36.71273
4373771,가곡,127.46192,36.72212
4389071,청주역,127.39287,36.64685
4301791,양지리,127.43773,36.74212
4373800,송정1리(상촌),127.31515,36.74192
4373810,용두3리.유관순생가진입,127.31104,36.74761
4328060,장산리,127.30348,36.7523
4373820,병천,127.30017,36.76225
4328070,병천농협,127.29775,36.763
4328080,관세청.해경,127.29497,36.76458
4334830,관세인재개발원.해양경찰연구센터,127.29405,36.76485
4328220,병천우체국,127.29767,36.7629
4334840,신한아파트,127.28783,36.76585
4334970,한국기술교육대학교,127.28305,36.76705
4328230,병천3리,127.30068,36.76218
4335590,한국기술교육대학교,127.28315,36.76685
4328370,유관순열사유적지,127.30329,36.76256
4335600,신한아파트,127.28837,36.76565
4328380,용두3리,127.31083,36.74751
4328390,송정1리(상촌),127.3164,36.74079
4372881,청주역,127.39298,36.64693
4373831,LG화학,127.38733,36.73205
4373851,도은사,127.38113,36.7541
4373861,후기,127.3788,36.75483
4373871,방말,127.36502,36.75797
4373881,후기,127.37872,36.75472
4301801,후기리.퉁점,127.37955,36.75413
4373891,도은사,127.38112,36.75398
4373841,후기1리,127.39167,36.74018
4373911,LG화학,127.38718,36.732
4301361,오창제3산업단지종점,127.34732,36.7337
4301411,오창제3산업단지종점,127.34757,36.73372
4370991,벤처프라자,127.42921,36.70597
4371001,각리1리,127.42605,36.70291
4371011,각2리,127.42282,36.6981
4372651,까치말,127.42037,36.69593
4374091,남촌,127.41688,36.69283
4371851,오산11리,127.36857,36.66117
4371141,신촌리1반,127.36183,36.6516
4374041,오송역4,127.32827,36.61928
4389181,오송역,127.32867,36.61942
4368521,한국보건복지인재원,127.32479,36.63891
4370591,국책기관,127.32983,36.63713
4370611,쌍청입구,127.35062,36.64275
4370651,신촌리1반,127.36002,36.65055
4370661,덕촌,127.36185,36.6515
4370711,화인테크노빌아파트,127.38504,36.66754
4374491,남촌,127.417,36.69265
4370761,남촌리,127.41967,36.69498
4370771,까치말,127.42073,36.6959
4370781,각2리,127.42296,36.69786
4370791,각리1리,127.42617,36.70253
4372751,벤처프라자,127.43102,36.70702
4374071,개신푸르지오아파트,127.44562,36.61947
4374081,개신주공3단지,127.444,36.6223
4374101,가경초교.복대2동행정복지센터,127.4425,36.62492
4374111,복대삼일아파트,127.4415,36.62662
4301781,성화휴먼시아1단지,127.45342,36.61282
4391881,성화다안채6단지,127.45105,36.61245
4374141,한전.농협충북본부,127.45008,36.61478
4358201,충북공고,127.43321,36.61
4375561,성화휴먼시아5단지,127.45025,36.61443
4366191,성화다안채6단지,127.45093,36.61265
4366251,성화휴먼시아1단지,127.45365,36.612
4374201,복대삼일아파트,127.44133,36.62667
4374211,가경초교.복대2동행정복지센터,127.4424,36.6248
4374231,개신주공3단지,127.44383,36.6223
4374241,개신푸르지오아파트,127.4457,36.61908
4300781,사천초등학교,127.4805,36.67023
4301671,효성아파트,127.48015,36.66757
4301721,삼성아파트,127.47995,36.66809
4300791,사천초등학교,127.48072,36.67017
4302851,우진교통종점(승차),127.5337,36.61047
4378631,돌고개,127.5347,36.61118
4378641,상당경찰서,127.5307,36.60912
4378651,백운마을입구,127.52634,36.60727
4301701,동남파밀리에아파트,127.52226,36.60863
4301711,동남파라곤아파트,127.5213,36.61085
4301031,대원칸타빌더테라스2단지,127.52036,36.61448
4301041,대원칸타빌더테라스1단지,127.51825,36.61727
4374661,청주남중학교,127.48635,36.61582
4374681,한마음2차아파트,127.47123,36.61998
4374691,우편집중국,127.46957,36.62083
4374701,삼익송학아파트,127.46455,36.62413
4374781,경덕초등학교,127.43838,36.62192
4375631,충북대학교병원,127.46439,36.62383
4362541,세원홍실아파트,127.47102,36.6201
4301051,대원칸타빌더테라스1단지,127.51797,36.61741
4301021,대성베르힐1단지,127.52017,36.61438
4301681,동남파라곤아파트,127.52097,36.6108
4301691,동남파밀리에아파트,127.52203,36.60851
4378541,백운마을입구,127.52632,36.6071
4378551,상당경찰서,127.53097,36.60913
4302861,우진교통종점(하차),127.5326,36.60988
4379311,롯데마트상당점,127.51583,36.62011
4374921,청석고,127.50458,36.61738
4374931,운암2교,127.5031,36.61722
4374941,영운교,127.50077,36.61527
4374951,솔밭초등학교.신영지웰시티,127.42605,36.64195
4374961,대농공원.흥덕보건소임시청사,127.4317,36.64175
4374981,청주세관,127.43647,36.64425
4378351,한국도자기,127.4409,36.64408
4374991,정식품.킹텍스,127.44907,36.64382
4375011,봉명주공아파트,127.45568,36.64323
4375021,봉명우체국,127.4602,36.64308
4375031,한국건강관리협회,127.46418,36.64292
4375041,신봉삼정백조아파트,127.46637,36.64283
4375051,예술의전당,127.47193,36.6426
4375061,국민건강보험공단.충청일보,127.47713,36.64448
4375081,흥덕대교,127.4799,36.64578
4372811,북부시장,127.4849,36.64905
4372831,청원구청,127.48683,36.6505
4378781,효성병원,127.49563,36.62275
4375101,영운교,127.50155,36.61513
4375111,운암2교,127.50337,36.61672
4375131,하나노인병원,127.44145,36.60869
4375141,청소년꿈키움센터,127.46568,36.5988
4372841,청원구청,127.48707,36.65075
4375161,북부시장,127.4848,36.64913
4375171,흥덕대교,127.47962,36.64579
4375191,국민건강보험공단.충청일보,127.47707,36.64455
4375201,흥덕사지.충청매일,127.47423,36.64322
4375211,고인쇄박물관,127.47125,36.64273
4375221,신봉삼정백조아파트,127.46735,36.6429
4375231,한국건강관리협회,127.464,36.64305
4375251,봉명우체국,127.46117,36.64317
4375261,봉명주공아파트,127.45523,36.64337
4375281,정식품.킹텍스,127.44857,36.64393
4375291,한국도자기,127.44177,36.64417
4375301,청주세관,127.43712,36.64432
4375311,대농공원,127.43163,36.64194
4375361,새동네놀이터,127.47967,36.66043
4375471,정북동,127.46107,36.68565
4375431,정상동,127.46113,36.68233
4375461,정하아랫마을,127.46275,36.67923
4377161,정북동,127.46122,36.68568
4375491,모충주공2단지아파트,127.46877,36.62815
4375501,푸르지오캐슬4.5단지,127.46868,36.63002
4375511,푸르지오캐슬1.2단지,127.46878,36.6334
4375541,푸르지오캐슬1.2단지,127.46865,36.63283
4375531,푸르지오캐슬4.5단지,127.46855,36.62978
4375621,삼익아파트,127.46895,36.627
4385821,하복대금호어울림1차아파트,127.43517,36.64147
4385811,하복대삼일아파트,127.4359,36.63418
4374791,장구봉로,127.43533,36.62068
4378271,경덕중학교,127.43815,36.61907
4358771,가경뜨란채7단지,127.43943,36.61745
4375571,성화주공아파트,127.45784,36.61477
4375591,계룡리슈빌아파트,127.46885,36.61117
4385681,대원1차아파트,127.49828,36.67201
4378261,중앙초등학교,127.50145,36.66783
4378181,율봉근린공원,127.50158,36.66471
4367501,청주우체국,127.50428,36.66298
4378161,LH9단지아파트,127.51075,36.66
4377331,동청주세무서.청주우체국,127.50675,36.66242
4378171,율봉근린공원,127.50179,36.66489
4378191,대원3차아파트,127.50072,36.66916
4385691,대원1차아파트,127.49862,36.67211
4389241,CJB컨벤션센터,127.46917,36.61875
4375651,금성자동차학원,127.4715,36.61478
4375661,계룡리슈빌아파트,127.46853,36.61125
4367331,가경뜨란채7단지,127.43972,36.61747
4367371,경덕중학교,127.43835,36.61913
4374721,장구봉로,127.43527,36.62087
4385801,하복대현대1차아파트,127.43618,36.63408
4385791,하복대금호어울림2차아파트,127.43545,36.64123
4374301,율량동농협사거리,127.4843,36.66807
4375711,율량사천동행정복지센터,127.49227,36.66465
4375721,청주여고,127.48905,36.66567
4375741,사천교,127.48561,36.66468
4375781,산남동행정복지센터,127.47585,36.61113
4375791,남부터미널,127.47925,36.60883
4377231,원마루시장,127.49665,36.61014
4377241,분평휴먼시아5단지,127.4969,36.60802
4302701,센트럴자이2게이트,127.50178,36.6015
4302451,동남우미린풀하우스아파트,127.50718,36.6021
4302461,월운6교,127.51097,36.60205
4302471,월운4교,127.51605,36.60445
4302481,동남힐데스하임아파트,127.51873,36.60585
4302491,동남행복주택5단지아파트,127.52072,36.60708
4301061,시티프라디움아파트,127.5209,36.61915
4302841,청주동남1단지,127.52081,36.62193
4301081,용성초등학교,127.5195,36.62311
4302831,청주동남1단지,127.52059,36.6218
4301071,시티프라디움아파트,127.52149,36.61959
4302501,동남행복주택5단지아파트,127.5206,36.60723
4302511,동남힐데스하임아파트,127.51862,36.60598
4302521,월운4교,127.51595,36.60462
4302531,월운6교,127.5109,36.60222
4302541,동남우미린풀하우스아파트,127.5073,36.60228
4300941,중흥S클래스아파트서측,127.49926,36.6015
4377191,분평휴먼시아5단지,127.4971,36.60798
4377201,원마루시장,127.49678,36.61036
4375841,사천교,127.4857,36.66455
4375851,청주여고,127.48913,36.66555
4375861,율량동농협사거리,127.4844,36.6682
4362521,금성자동차학원,127.4706,36.61613
4301731,태산아파트,127.5109,36.61362
4375921,보살사입구,127.51378,36.61648
4375931,용성초등학교,127.51903,36.62372
