stdr_ym,kbc_bzc_nm_1,kbc_bzc_nm_2,kbc_bzc_nm_3,card_sales,est_sales,gid
202302,음식,간이주점,기타주점/포장마차,510000,4661,다바989489
202302,소매업,음식료품소매,농산물,1139000,34888,다바989477
202302,서비스,생활편의서비스,세차/광택,681000,27285,다바993490
202302,소매업,종합소매,편의점,3427320,50821,다바989487
202302,음식,커피/음료,커피전문점,1336700,15962,다바989483
202302,소매업,패션잡화,액세서리,4760400,61372,다바988486
202302,서비스,생활편의서비스,미용실,20000,408,다바991484
202302,서비스,여가/오락서비스,모텔/여관/여인숙,520000,8670,다바987481
202302,서비스,여가/오락서비스,모텔/여관/여인숙,1597900,16360,다바986484
202302,서비스,생활편의서비스,다이어트/피부관리,118000,3324,다바993483
202302,서비스,교육서비스,성인영어/외국어학원,168600,,다바988495
202302,소매업,애완용품,애완용품전문점,170720,4228,다바990483
202302,음식,커피/음료,커피전문점,1735190,14515,다바990486
202302,서비스,생활편의서비스,미용실,72000,1172,다바992483
202302,음식,커피/음료,커피전문점,163950,1410,다바991493
202302,서비스,교육서비스,독서실,557000,3489,다바988495
202302,소매업,의류,일반의류(기타),50000,1296,다바989478
202302,소매업,음식료품소매,농산물,166000,5235,다바991478
202302,소매업,음식료품소매,축산물,1028000,48945,다바991478
202302,서비스,생활편의서비스,간판/광고,781000,10265,다바986496
202302,소매업,의류,스포츠의류,5163050,38847,다바990486
202302,음식,분식,종합분식,5925935,85537,다바990486
202302,소매업,건축/인테리어,열쇠/철물점,22000,1235,다바985496
202302,음식,떡/한과,떡/한과전문점,572000,19925,다바990479
202302,소매업,화장품/미용,원브랜드숍,4026700,47799,다바990485
202302,소매업,패션잡화,액세서리,1941150,,다바990487
202302,소매업,노점/무점포 소매,방문판매업,398000,7148,다바991490
202302,소매업,음식료품소매,수산물,214000,6017,다바987485
202302,소매업,패션잡화,액세서리,310000,10548,다바989481
202302,서비스,의료서비스,성형외과,43580600,351349,다바991484
202302,소매업,의류,일반의류(기타),1729700,20971,다바988486
202302,서비스,(비정기)전문서비스,예식장,300000,5675,다바987481
202302,소매업,노점/무점포 소매,자동판매기,55000,899,다바989487
202302,소매업,패션잡화,귀금속전문점,4500,44,다바992478
202302,서비스,여가/오락서비스,영화관,5182750,,다바989485
202302,서비스,여가/오락서비스,영화관,4854500,,다바989485
202302,음식,간이주점,전전문점,486000,5771,다바991478
202302,소매업,음식료품소매,농산물,350000,11004,다바988478
202302,소매업,의류,일반의류(기타),1153600,14916,다바990481
202302,서비스,교육서비스,자동차운전/연수,1430200,7784,다바989487
202302,서비스,생활편의서비스,사진관,715000,19055,다바991486
202302,소매업,건축/인테리어,욕실/인테리어,141000,10148,다바985479
202302,음식,떡/한과,떡/한과전문점,234000,8442,다바991478
202302,소매업,음식료품소매,농산물,38000,1131,다바991476
202302,소매업,음식료품소매,수산물,1574000,21716,다바989479
202302,음식,제과/제빵,찐빵전문점,3579200,38206,다바991478
202302,서비스,의료서비스,치과,9028400,99625,다바992477
202302,소매업,음식료품소매,농산물,30000,893,다바989478
202302,서비스,생활편의서비스,세탁소/빨래방,11000,227,다바988486
202302,소매업,운동/레져용품,종합체육사,1212390,14641,다바990483
202302,서비스,생활편의서비스,미용실,150000,1433,다바988496
202302,음식,한식,오징어전문점,1082700,8968,다바991484
202302,서비스,생활편의서비스,사진관,1300000,,다바987482
202302,음식,한식,갈매기살전문점,728000,5072,다바988481
202302,음식,한식,부대찌개전문점,626000,6994,다바987486
202302,소매업,운동/레져용품,골프용품/의류,702300,,다바990483
202302,소매업,패션잡화,운동화/샌들/캐쥬얼화,500700,,다바990484
202302,소매업,의류,일반의류(기타),150000,3889,다바991485
202302,음식,제과/제빵,제과점,1104900,24498,다바988488
202302,음식,양식,종합양식,3785500,36650,다바990488
202302,음식,양식,종합양식,2788950,27513,다바988488
202302,음식,커피/음료,커피전문점,364100,3048,다바993484
202302,소매업,기념품/공예품/골동품,관광기념품,76000,1897,다바988486
202302,서비스,생활편의서비스,미용실,823000,7143,다바988484
202302,소매업,음식료품소매,반찬전문점,835000,37785,다바991478
202302,소매업,가구,일반가구,210000,9081,다바984481
202302,음식,커피/음료,커피전문점,989600,8508,다바990489
202302,음식,커피/음료,커피전문점,366250,,다바991483
202302,음식,커피/음료,커피전문점,74500,624,다바989477
202302,음식,한식,일반한식/백반,1789500,14594,다바987485
202302,소매업,의류,일반의류(기타),365000,4846,다바989483
202302,음식,일식,라멘전문점,1177000,12275,다바988489
202302,소매업,의류,속옷/내의,432000,10066,다바990480
202302,소매업,의류,캐쥬얼,1371320,13494,다바989486
202302,음식,커피/음료,커피전문점,407500,3738,다바991490
202302,서비스,생활편의서비스,인쇄업,1455050,,다바990483
202302,서비스,생활편의서비스,기타수리서비스,70000,1413,다바991484
202302,소매업,화초 및 식물 소매,꽃집/꽃배달,165000,2450,다바986487
202302,서비스,여가/오락서비스,모텔/여관/여인숙,20000,284,다바989483
202302,음식,분식,종합분식,1342300,12442,다바990487
202302,소매업,사무/문구용품,문구용품,581900,11504,다바988489
202302,소매업,음식료품소매,반찬전문점,2086000,52509,다바991478
202302,음식,기타외국식,기타동남아식전문점,1317000,21964,다바990487
202302,음식,제과/제빵,찐빵전문점,25000,564,다바991480
202302,서비스,생활편의서비스,미용실,7700,67,다바987487
202302,서비스,여가/오락서비스,볼링장,636500,,다바990487
202302,기타,기업,기타기업,1204500,,다바987493
202302,음식,커피/음료,커피전문점,380600,3534,다바987484
202302,음식,한식,설렁탕/곰탕전문점,724000,10071,다바991492
202302,소매업,의약/의료기기,약국,10203510,171816,다바992477
202302,소매업,종합소매,편의점,4352430,38955,다바989495
202302,소매업,의류,캐쥬얼,4524640,41212,다바990483
202302,소매업,의류,캐쥬얼,2552500,21735,다바990483
202302,소매업,종합소매,슈퍼마켓,58793640,,다바988497
202302,서비스,생활편의서비스,세차/광택,520000,20536,다바987496
202302,음식,한식,일반한식/백반,2267000,22010,다바991490
202302,소매업,유아용품,유아용품,226000,3653,다바989483
202302,소매업,의류,일반의류(기타),215900,6353,다바990488
202302,서비스,교육서비스,문화센터,385000,20688,다바990488
202302,소매업,음식료품소매,농산물,150000,4461,다바990477
202302,소매업,의류,일반의류(기타),234000,3107,다바990479
202302,소매업,의류,일반의류(기타),223500,2968,다바987481
202302,서비스,의료서비스,동물병원,3392300,29600,다바992477
202302,소매업,종합소매,종합생활용품,7070890,115008,다바990481
202302,소매업,음식료품소매,농산물,171000,6097,다바990478
202302,소매업,의류,한복/민속옷,300000,8867,다바987481
202302,서비스,생활편의서비스,주차장,675000,,다바990486
202302,음식,양식,종합양식,3766800,38348,다바989489
202302,소매업,노점/무점포 소매,방문판매업,188000,3377,다바991490
202302,음식,중식,마라/샹궈/훠궈전문점,4119500,33781,다바988486
202302,소매업,의약/의료기기,보청기,550000,19640,다바991477
202302,음식,패스트푸드,샌드위치전문점,1356600,12674,다바992483
202302,소매업,의류,일반의류(기타),1127000,33446,다바990479
202302,음식,양식,종합양식,1720000,16611,다바989491
202302,서비스,여가/오락서비스,철학관,663000,12738,다바989483
202302,소매업,의약/의료기기,의료기기/용품,1725000,,다바991489
202302,서비스,여가/오락서비스,모텔/여관/여인숙,951400,13743,다바986483
202302,서비스,교육서비스,무용/댄스학원,780000,5825,다바993482
202302,소매업,음식료품소매,농산물,15000,445,다바990478
202302,소매업,의류,일반의류(기타),74000,1919,다바988489
202302,음식,제과/제빵,제과점,1980000,34005,다바989488
202302,소매업,패션잡화,잡화점,875200,25856,다바991478
202302,서비스,교육서비스,무용/댄스학원,986000,,다바991483
202302,기타,기업,기타기업,618100,12216,다바990488
202302,음식,떡/한과,떡/한과전문점,157000,5117,다바990476
202302,음식,분식,떡볶이전문점,2866500,42701,다바989487
202302,서비스,생활편의서비스,주차장,696000,,다바988485
202302,소매업,음식료품소매,농산물,906000,24336,다바992481
202302,음식,중식,일반중국음식전문점,2730000,27183,다바989491
202302,소매업,가정용품,기타가정용품,12393000,154157,다바991483
202302,소매업,음식료품소매,농산물,664000,8092,다바991478
202302,음식,간이주점,전전문점,94000,1450,다바991480
202302,음식,제과/제빵,제과점,745000,16144,다바988487
202302,소매업,운동/레져용품,레져용품,568000,,다바991485
202302,소매업,패션잡화,귀금속전문점,3113800,40163,다바990484
202302,서비스,교육서비스,서예/미술학원,3410000,44287,다바991485
202302,서비스,생활편의서비스,이용업(남성미용실),198000,3865,다바991491
202302,음식,패스트푸드,토스트전문점,174000,3877,다바991496
202302,소매업,사무/문구용품,교육기자재점,62000,1501,다바991478
202302,음식,한식,일반한식/백반,307000,3677,다바989492
202302,소매업,건축/인테리어,열쇠/철물점,393500,15881,다바988496
202302,음식,한식,일반한식/백반,557000,6756,다바991479
202302,소매업,의류,속옷/내의,421140,8177,다바990478
202302,서비스,의료서비스,한의원,2984500,123095,다바991477
202302,음식,기타외국식,기타동남아식전문점,1020000,11927,다바988489
202302,음식,커피/음료,커피전문점,48000,402,다바992492
202302,소매업,건강식품,건강식품,805000,16887,다바991478
202302,기타,도매,의약품도매,393401899,,다바984481
202302,소매업,종합소매,편의점,3415060,32964,다바990486
202302,서비스,교육서비스,어린이집,904000,,다바989495
202302,음식,커피/음료,커피전문점,1352400,15606,다바989488
202302,서비스,여가/오락서비스,모텔/여관/여인숙,1120000,16185,다바989489
202302,음식,중식,일반중국음식전문점,1435500,14321,다바991483
202302,음식,중식,일반중국음식전문점,776000,10492,다바990477
202302,음식,중식,마라/샹궈/훠궈전문점,5097600,42249,다바990485
202302,음식,한식,일반한식/백반,53000,636,다바990477
202302,음식,한식,죽전문점,227000,3138,다바990479
202302,음식,한식,국수/칼국수전문점,3153500,32619,다바991493
202302,음식,커피/음료,커피전문점,433500,3628,다바993483
202302,음식,패스트푸드,치킨전문점,123000,2561,다바994482
202302,서비스,생활편의서비스,주차장,555000,,다바988484
202302,소매업,의류,일반의류(기타),1317000,40201,다바989485
202302,소매업,의류,일반의류(기타),727000,27945,다바989486
202302,음식,한식,순대전문점,435000,5477,다바991478
202302,소매업,운동/레져용품,야구용품,170000,2451,다바992479
202302,음식,커피/음료,커피전문점,105000,879,다바991491
202302,음식,간이주점,기타주점/포장마차,2330500,18041,다바989489
202302,음식,커피/음료,커피전문점,1302400,15094,다바988489
202302,소매업,의류,일반의류(기타),192000,2549,다바989486
202302,음식,간이주점,호프/맥주,129000,1441,다바991477
202302,음식,제과/제빵,제과점,954200,20678,다바989489
202302,서비스,여가/오락서비스,모텔/여관/여인숙,415000,5920,다바986483
202302,서비스,여가/오락서비스,일반노래방,338000,3081,다바990482
202302,서비스,교육서비스,문화센터,120000,,다바993478
202302,음식,커피/음료,커피전문점,1553500,18176,다바990488
202302,음식,유흥주점,일반유흥주점,675000,10254,다바990490
202302,음식,한식,일반한식/백반,5360500,43670,다바986486
202302,소매업,운동/레져용품,등산용품/의류,2033000,,다바990480
202302,서비스,여가/오락서비스,일반/관광호텔,464000,6595,다바989480
202302,음식,커피/음료,커피전문점,358900,3111,다바988488
202302,음식,한식,삼겹살/구이전문점,31900,294,다바987484
202302,소매업,의류,일반의류(기타),65000,1685,다바988489
202302,서비스,교육서비스,어린이집,76000,,다바992483
202302,음식,중식,일반중국음식전문점,359000,3861,다바989477
202302,소매업,패션잡화,액세서리,1570000,26827,다바990487
202302,서비스,생활편의서비스,미용실,370000,3211,다바986486
202302,음식,커피/음료,커피전문점,98000,820,다바991496
202302,서비스,생활편의서비스,사진관,1345000,36829,다바991485
202302,소매업,화장품/미용,원브랜드숍,4177880,,다바990487
202302,소매업,음식료품소매,농산물,135000,4016,다바992477
202302,서비스,(비정기)전문서비스,변호사/법무사,1439587,21318,다바992483
202302,서비스,여가/오락서비스,연극/음악/뮤지컬공연장,864100,10172,다바988487
202302,음식,한식,삼겹살/구이전문점,3271000,30179,다바987485
202302,소매업,음식료품소매,식료품,87400,1458,다바992483
202302,서비스,의료서비스,일반의원,28639200,127416,다바991484
202302,소매업,의류,일반의류(기타),726600,13545,다바989486
202302,소매업,음식료품소매,식료품,147000,2451,다바987478
202302,서비스,여가/오락서비스,요가/필라테스,700000,5487,다바992483
202302,서비스,(정기)납부/대여서비스,기타렌탈서비스,81500,1769,다바992483
202302,소매업,음식료품소매,농산물,588000,17488,다바989478
202302,소매업,음식료품소매,농산물,2090100,97156,다바990476
202302,서비스,생활편의서비스,사진관,2510000,34214,다바987482
202302,음식,커피/음료,커피전문점,209300,1786,다바987489
202302,음식,제과/제빵,찐빵전문점,1514000,21971,다바991483
202302,음식,커피/음료,커피전문점,527900,4968,다바988491
202302,서비스,(비정기)전문서비스,화물운송/보관,2325620,13369,다바989497
202302,서비스,생활편의서비스,사진관,223000,5704,다바990479
202302,소매업,의류,일반의류(기타),258000,3558,다바990478
202302,음식,간이주점,기타주점/포장마차,3797900,32396,다바990489
202302,소매업,의류,캐쥬얼,52000,1536,다바991479
202302,음식,한식,일반한식/백반,109000,1305,다바990480
202302,음식,간이주점,호프/맥주,241800,2793,다바990482
202302,음식,제과/제빵,제과점,80000,1734,다바987484
202302,음식,커피/음료,커피전문점,2309500,16552,다바990486
202302,소매업,패션잡화,운동화/샌들/캐쥬얼화,3152400,30544,다바990483
202302,소매업,건축/인테리어,보일러/냉난방용품,228000,5396,다바992483
202302,서비스,여가/오락서비스,모텔/여관/여인숙,245000,3584,다바988484
202302,서비스,생활편의서비스,다이어트/피부관리,174800,5977,다바992480
202302,서비스,여가/오락서비스,선물/체험/공방,655000,6360,다바990485
202302,소매업,음식료품소매,식료품,361040,6021,다바989483
202302,음식,제과/제빵,와플/파이전문점,982500,17307,다바990490
202302,소매업,운동/레져용품,종합체육사,4517100,,다바989493
202302,서비스,생활편의서비스,사진관,229000,5442,다바989487
202302,소매업,노점/무점포 소매,자동판매기,2615000,36104,다바989488
202302,소매업,의약/의료기기,안경점,177500,1592,다바988487
202302,서비스,여가/오락서비스,모텔/여관/여인숙,12000,263,다바991496
202302,서비스,여가/오락서비스,요가/필라테스,150000,3315,다바988492
202302,서비스,생활편의서비스,미용실,2449000,19794,다바988486
202302,소매업,운동/레져용품,등산용품/의류,3954500,40687,다바990484
202302,음식,중식,일반중국음식전문점,3056000,25278,다바989489
202302,음식,커피/음료,커피전문점,23000,192,다바986486
202302,소매업,의류,일반의류(기타),2524000,34782,다바990487
202302,음식,한식,국수/칼국수전문점,7000,88,다바994478
202302,소매업,운동/레져용품,종합체육사,4467200,42880,다바990484
202302,소매업,의류,일반의류(기타),67500,897,다바990480
202302,음식,양식,종합양식,13177000,122476,다바989488
202302,음식,제과/제빵,제과점,3756830,36278,다바991482
202302,음식,분식,종합분식,93000,1310,다바987481
202302,음식,중식,일반중국음식전문점,4264000,35297,다바987485
202302,소매업,음식료품소매,농산물,773000,20671,다바992477
202302,소매업,음식료품소매,식료품,882000,26524,다바990477
202302,소매업,의류,일반의류(기타),458000,6081,다바989487
202302,서비스,생활편의서비스,기타수리서비스,480000,56332,다바988485
202302,음식,한식,일반한식/백반,181900,2475,다바989490
202302,서비스,여가/오락서비스,코인노래방,362000,4113,다바989487
202302,소매업,가전제품,종합가전제품,1467800,,다바990483
202302,소매업,음식료품소매,농산물,115000,3420,다바988477
202302,서비스,여가/오락서비스,일반/관광호텔,2535000,20481,다바989490
202302,소매업,의류,일반의류(기타),318000,,다바989484
202302,서비스,(정기)납부/대여서비스,렌터카,80000,,다바989487
202302,소매업,의류,일반의류(기타),8385000,68818,다바990484
202302,소매업,의류,일반의류(기타),440000,5842,다바989484
202302,서비스,생활편의서비스,미용실,20000,174,다바991477
202302,서비스,생활편의서비스,미용실,662000,5937,다바988489
202302,서비스,생활편의서비스,주차장,1477000,,다바989484
202302,음식,유흥주점,룸살롱/단란주점,305000,8716,다바992478
202302,음식,한식,일반한식/백반,1738000,15338,다바986486
202302,음식,한식,일반한식/백반,121000,1450,다바992479
202302,기타,기업,유통/물류,8496000,305510,다바985495
202302,소매업,운동/레져용품,등산용품/의류,10090440,98958,다바990483
202302,음식,간이주점,이자까야,3020250,23133,다바990485
202302,음식,한식,일반한식/백반,1155400,11057,다바986486
202302,소매업,의류,일반의류(기타),459000,6094,다바988489
202302,음식,한식,굴요리전문점,8796800,69168,다바988487
202302,소매업,음식료품소매,농산물,3932900,182656,다바991478
202302,소매업,의류,일반의류(기타),238000,3161,다바989486
202302,서비스,여가/오락서비스,일반/관광호텔,1805000,24721,다바986483
202302,음식,커피/음료,커피전문점,1210000,,다바990486
202302,소매업,의약/의료기기,의료기기/용품,3600000,124116,다바991477
202302,음식,커피/음료,커피전문점,625500,7363,다바987482
202302,음식,간이주점,호프/맥주,1075000,13939,다바987489
202302,소매업,패션잡화,귀금속전문점,1150000,14549,다바991482
202302,소매업,화초 및 식물 소매,꽃집/꽃배달,50000,1232,다바992496
202302,음식,커피/음료,커피전문점,1502500,12999,다바989489
202302,음식,양식,종합양식,1773800,14230,다바993487
202302,음식,커피/음료,과일/허브/홍차전문점,113000,946,다바992483
202302,음식,커피/음료,커피전문점,356500,3236,다바992483
202302,음식,제과/제빵,제과점,2345200,24746,다바990483
202302,음식,한식,일반한식/백반,609000,7655,다바986481
202302,서비스,(비정기)전문서비스,결혼서비스업,825000,15606,다바988485
202302,소매업,종합소매,편의점,1811490,20805,다바993484
202302,소매업,의류,일반의류(기타),799000,11093,다바988492
202302,소매업,의류,일반의류(기타),130000,3371,다바991482
202302,서비스,생활편의서비스,사진관,791000,11599,다바989488
202302,서비스,여가/오락서비스,일반노래방,40000,454,다바991478
202302,음식,떡/한과,떡/한과전문점,58000,2020,다바991478
202302,소매업,음식료품소매,축산물,1238000,59859,다바991478
202302,소매업,음식료품소매,축산물,1862200,29174,다바990479
202302,음식,한식,일반한식/백반,1390000,13099,다바990489
202302,서비스,생활편의서비스,세탁소/빨래방,341000,7723,다바988496
202302,소매업,음식료품소매,농산물,75000,1771,다바990477
202302,소매업,화초 및 식물 소매,꽃집/꽃배달,170000,4186,다바993491
202302,기타,도매,기계도매,30000,1449,다바986479
202302,소매업,사무/문구용품,문구용품,19157613,,다바989486
202302,음식,패스트푸드,타코/부리또전문점,2283500,18950,다바988486
202302,서비스,생활편의서비스,사진관,1093000,28849,다바989488
202302,서비스,생활편의서비스,미용실,6000,52,다바991479
202302,소매업,음식료품소매,식료품,26000,434,다바991478
202302,음식,분식,종합분식,776500,18440,다바992482
202302,음식,일식,일식전문점,2344500,18575,다바990489
202302,소매업,음식료품소매,수산물,588000,17068,다바991478
202302,음식,한식,샤브샤브전문점,4565400,42391,다바989486
202302,서비스,생활편의서비스,사진관,180000,4604,다바985483
202302,소매업,기타용품,농어업용품,266000,13131,다바992477
202302,음식,제과/제빵,찐빵전문점,887000,20317,다바990477
202302,소매업,건축/인테리어,조명기구/전기용품,646300,29468,다바990496
202302,기타,기업,기타기업,5143000,,다바993492
202302,음식,일식,일식전문점,816900,7288,다바991484
202302,음식,커피/음료,커피전문점,4150900,45964,다바989488
202302,소매업,건축/인테리어,조명기구/전기용품,33000,,다바987479
202302,소매업,음식료품소매,농산물,59000,3361,다바988477
202302,서비스,생활편의서비스,자동차정비/카센터,400000,14178,다바988492
202302,음식,패스트푸드,피자전문점,304000,6199,다바988486
202302,소매업,패션잡화,잡화점,86000,2782,다바986486
202302,소매업,음식료품소매,농산물,48000,1428,다바991478
202302,음식,제과/제빵,제과점,627200,13593,다바988489
202302,소매업,노점/무점포 소매,자동판매기,923000,37076,다바989487
202302,서비스,생활편의서비스,미용실,40000,347,다바987484
202302,음식,한식,삼겹살/구이전문점,338000,3111,다바987478
202302,음식,간이주점,기타주점/포장마차,106000,1232,다바986481
202302,음식,한식,샤브샤브전문점,1921000,16392,다바987485
202302,소매업,음식료품소매,농산물,30000,893,다바991477
202302,서비스,의료서비스,일반의원,19109200,93567,다바991482
202302,서비스,여가/오락서비스,헬스클럽,3962000,28881,다바987486
202302,서비스,여가/오락서비스,일반노래방,40000,364,다바991480
202302,소매업,의류,일반의류(기타),10227400,81258,다바988484
202302,소매업,의약/의료기기,보청기,250000,10418,다바989487
202302,소매업,기타용품,중고용품,142000,,다바990485
202302,음식,간이주점,호프/맥주,8794500,66899,다바986482
202302,소매업,음식료품소매,농산물,6004,417,다바991478
202302,음식,일식,일식전문점,3575900,28532,다바987486
202302,음식,커피/음료,커피전문점,1712700,15073,다바989488
202302,소매업,종합소매,슈퍼마켓,106000,3672,다바989489
202302,음식,양식,종합양식,12800,200,다바993490
202302,서비스,생활편의서비스,미용실,520000,4513,다바989488
202302,음식,커피/음료,커피전문점,755825,9187,다바991484
202302,음식,한식,삼겹살/구이전문점,633000,5825,다바991478
202302,음식,한식,족발전문점,320000,4018,다바990477
202302,소매업,의류,일반의류(기타),618000,8205,다바988487
202302,서비스,여가/오락서비스,모텔/여관/여인숙,630000,10671,다바985483
202302,소매업,의류,남성정장/양복,4024000,34605,다바987481
202302,음식,커피/음료,커피전문점,434502,3878,다바991495
202302,서비스,생활편의서비스,사진관,120000,3835,다바989487
202302,서비스,의료서비스,상담/치료,560000,10793,다바989489
202302,소매업,의류,양품점,545000,10336,다바988488
202302,기타,기업,제조관련업,47000,1589,다바989491
202302,소매업,의류,속옷/내의,49000,1449,다바989478
202302,음식,분식,떡볶이전문점,444200,9489,다바988486
202302,소매업,애완용품,애완용품전문점,150000,3713,다바989487
202302,소매업,화장품/미용,원브랜드숍,285000,5175,다바991489
202302,소매업,건축/인테리어,열쇠/철물점,70000,2945,다바988478
202302,소매업,패션잡화,운동화/샌들/캐쥬얼화,207000,5869,다바990477
202302,음식,커피/음료,커피전문점,339500,2842,다바985483
202302,소매업,패션잡화,잡화점,16800,516,다바990489
202302,소매업,건축/인테리어,열쇠/철물점,17600,989,다바989497
202302,음식,커피/음료,커피전문점,929300,8050,다바988489
202302,소매업,음식료품소매,농산물,179000,5324,다바991478
202302,소매업,음식료품소매,농산물,282000,8388,다바991477
202302,소매업,음식료품소매,농산물,502000,15286,다바991476
202302,소매업,화초 및 식물 소매,꽃집/꽃배달,110000,2707,다바990489
202302,음식,일식,돈가스전문점,10454500,90161,다바990486
202302,음식,커피/음료,커피전문점,1083500,12588,다바991486
202302,소매업,의류,일반의류(기타),131000,1739,다바988487
202302,음식,패스트푸드,치킨전문점,725430,,다바988496
202302,기타,도매,기계도매,213625,6261,다바992497
202302,음식,한식,부대찌개전문점,665550,14367,다바990478
202302,소매업,기타용품,농어업용품,13000,236,다바988478
202302,소매업,음식료품소매,축산물,60000,1782,다바989477
202302,서비스,생활편의서비스,사진관,4090000,34807,다바991484
202302,소매업,의류,일반의류(기타),178000,2363,다바988488
202302,음식,한식,일반한식/백반,3249000,28016,다바986487
202302,소매업,패션잡화,잡화점,276000,5072,다바990478
202302,서비스,의료서비스,치과,27480500,297327,다바990496
202302,음식,한식,횟집,556000,6412,다바991478
202302,소매업,패션잡화,귀금속전문점,280300,6216,다바992483
202302,소매업,음식료품소매,농산물,164000,4879,다바990477
202302,소매업,의류,여성의류,1362200,14075,다바990481
202302,음식,일식,일식전문점,2980500,26652,다바988488
202302,소매업,음식료품소매,농산물,462000,12570,다바991479
202302,소매업,화초 및 식물 소매,꽃집/꽃배달,16400,349,다바992497
202302,음식,중식,일반중국음식전문점,3287000,29087,다바991495
202302,음식,커피/음료,커피전문점,1580600,13750,다바988489
202302,소매업,의류,일반의류(기타),38000,985,다바988488
202302,소매업,의류,캐쥬얼,126000,3723,다바993478
202302,서비스,생활편의서비스,미용실,2768700,23525,다바989487
202302,소매업,패션잡화,운동화/샌들/캐쥬얼화,2520000,33934,다바992479
202302,소매업,화초 및 식물 소매,꽃집/꽃배달,303000,7583,다바992497
202302,음식,커피/음료,커피전문점,1467800,12482,다바992481
202302,서비스,생활편의서비스,사진관,960000,13574,다바990488
202302,서비스,여가/오락서비스,인터넷PC방/게임방,867000,8809,다바990485
202302,소매업,연료소매,주유소,36329654,,다바990497
202302,소매업,패션잡화,잡화점,60000,2612,다바988477
202302,음식,제과/제빵,쿠키전문점,1269800,23461,다바988489
202302,음식,커피/음료,커피전문점,1743000,16272,다바989488
202302,서비스,생활편의서비스,미용실,99000,860,다바989487
202302,소매업,종합소매,편의점,3137950,26099,다바987484
202302,음식,커피/음료,커피전문점,1990000,17102,다바990491
202302,소매업,의류,일반의류(기타),195000,2590,다바988487
202302,음식,한식,냉면전문점,25300,358,다바992482
202302,소매업,의류,일반의류(기타),45000,597,다바988488
202302,음식,간이주점,기타주점/포장마차,1244500,13989,다바986482
202302,서비스,여가/오락서비스,종합스포츠센터,2400000,16474,다바990485
202302,음식,커피/음료,커피전문점,1260900,10788,다바988484
202302,음식,중식,일반중국음식전문점,8583000,74329,다바989490
202302,음식,한식,횟집,340000,4887,다바988490
202302,서비스,생활편의서비스,미용실,853000,5698,다바988487
202302,음식,유흥주점,빠/카페,869000,11265,다바988489
202302,소매업,음식료품소매,농산물,139000,4134,다바990477
202302,음식,간이주점,기타주점/포장마차,3153500,23637,다바988481
202302,음식,간이주점,이자까야,2608600,21365,다바987483
202302,음식,커피/음료,커피전문점,238400,1995,다바988488
202302,음식,커피/음료,커피전문점,1168400,10118,다바988484
202302,음식,커피/음료,커피전문점,32700,273,다바990486
202302,서비스,(정기)납부/대여서비스,협회및단체,61000,,다바989481
202302,음식,한식,닭발/닭내장전문점,1246000,15230,다바990491
202302,음식,커피/음료,커피전문점,339900,4715,다바989489
202302,음식,커피/음료,일반아이스크림전문점,239200,6332,다바992483
202302,소매업,종합소매,슈퍼마켓,2582530,21270,다바991483
202302,음식,한식,보리밥전문점,2912000,22974,다바991479
202302,소매업,음식료품소매,축산물,3509000,161709,다바988477
202302,음식,한식,일반한식/백반,37000,483,다바991479
202302,소매업,노점/무점포 소매,자동판매기,1529000,38933,다바990486
202302,소매업,의류,옷감/직물/수예,221500,2786,다바985481
202302,소매업,패션잡화,잡화점,187000,5416,다바992478
202302,음식,커피/음료,커피전문점,2509900,28696,다바989488
202302,음식,한식,삼겹살/구이전문점,3189000,24714,다바989488
202302,소매업,사무/문구용품,문구용품,260315,,다바991490
202302,음식,간이주점,호프/맥주,2131900,15679,다바989489
202302,음식,간이주점,호프/맥주,3777000,43076,다바986481
202302,소매업,의류,일반의류(기타),30000,985,다바985481
202302,음식,패스트푸드,피자전문점,5000,87,다바990486
202302,소매업,건축/인테리어,욕실/인테리어,2600000,123129,다바988488
202302,소매업,의류,일반의류(기타),80000,1062,다바991483
202302,소매업,종합소매,편의점,5249880,58449,다바990482
202302,소매업,패션잡화,잡화점,112750,3265,다바985496
202302,서비스,생활편의서비스,미용실,1500000,11764,다바990487
202302,소매업,노점/무점포 소매,자동판매기,175000,2974,다바993478
202302,음식,한식,삼겹살/구이전문점,431000,4191,다바986486
202302,음식,한식,소고기구이전문점,722000,10096,다바993479
202302,음식,제과/제빵,케이크전문점,1500,33,다바992493
202302,음식,커피/음료,커피전문점,5140600,61094,다바990485
202302,소매업,패션잡화,잡화점,344000,11113,다바988484
202302,음식,한식,삼겹살/구이전문점,45300,416,다바993480
202302,음식,커피/음료,커피전문점,326000,2729,다바986486
202302,소매업,기타용품,농어업용품,3704000,153549,다바984482
202302,소매업,운동/레져용품,레져용품,1928000,85643,다바989487
202302,서비스,생활편의서비스,사진관,1211000,16703,다바990485
202302,서비스,여가/오락서비스,인터넷PC방/게임방,1367400,9570,다바987478
202302,음식,중식,일반중국음식전문점,85000,932,다바992477
202302,소매업,음식료품소매,식료품,158000,3269,다바991480
202302,음식,기타외국식,기타동남아식전문점,1433000,15451,다바986486
202302,음식,유흥주점,일반유흥주점,233000,3540,다바986484
202302,소매업,의류,일반의류(기타),4725000,137845,다바990481
202302,음식,간이주점,기타주점/포장마차,3375000,28238,다바987484
202302,서비스,생활편의서비스,미용실,2413000,50971,다바991491
